accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,bearing
0.6752555348387298,-0.01356896967863667,0.07555695333295395,0.0,0.0,0.0,0.0,0.0,0.0,3.610559932418639
0.7550602489002392,0.04628239650424287,-0.045170413899903394,0.0,0.0,0.0,0.0,0.0,0.0,2.0336761279921367
0.8371672905625984,-0.06858435638791754,-0.19808999203399355,0.0,0.0,0.0,0.0,0.0,0.0,3.3396850635960114
1.0463750507754965,-0.112950133533952,0.06407030387773738,0.0,0.0,0.0,0.0,0.0,0.0,3.990631848043861
1.2189285516533752,0.04385295901299929,0.0641528594798771,0.0,0.0,0.0,0.0,0.0,0.0,3.9168527626601177
1.1428761754284102,0.06569458209864029,0.09086065177609759,0.0,0.0,0.0,0.0,0.0,0.0,1.4156052484026782
1.3213090637114564,0.08594030304980517,0.1837367001906891,0.0,0.0,0.0,0.0,0.0,0.0,5.2913438123789485
1.0813232112859987,-0.02111760324059281,0.004396472399653241,0.0,0.0,0.0,0.0,0.0,0.0,3.4730295486461324
1.141559137106144,-0.009781553327422518,-0.04003620872349799,0.0,0.0,0.0,0.0,0.0,0.0,3.5504568700198567
1.2763752561826176,0.10772887626785664,-0.08639045329723322,0.0,0.0,0.0,0.0,0.0,0.0,1.9436303857750783
1.3416967432749027,-0.06170548166000257,0.026064142371352572,0.0,0.0,0.0,0.0,0.0,0.0,4.2100276817000575
1.4266870743473887,-0.16620140136726197,0.09313854971066544,0.0,0.0,0.0,0.0,0.0,0.0,4.794524182601235
1.6909824556470312,-0.14802578692234689,0.16854438473797737,0.0,0.0,0.0,0.0,0.0,0.0,1.2881212029507714
1.3654721484631902,-0.17287592038163585,0.04092301414986679,0.0,0.0,0.0,0.0,0.0,0.0,4.613083471855376
1.4436088626766066,-0.05878945279253387,0.21438881432665413,0.0,0.0,0.0,0.0,0.0,0.0,0.8750380431568765
1.4158528507504018,-0.03933012213994095,-0.04342040045843934,0.0,0.0,0.0,0.0,0.0,0.0,2.4421499489050076
1.6286324400302812,0.04907490906176101,0.06354396584558593,0.0,0.0,0.0,0.0,0.0,0.0,3.3703348129180584
1.4478564192156866,0.07014715481655538,0.10506528224471992,0.0,0.0,0.0,0.0,0.0,0.0,3.0099594630768256
1.5300684694555522,-0.1646423874695525,-0.08565572458468422,0.0,0.0,0.0,0.0,0.0,0.0,2.4402703030956965
1.6882187879906838,0.06913723490468339,-0.013367018334035606,0.0,0.0,0.0,0.0,0.0,0.0,4.794051621289421
1.4874094018509934,0.18294660401334206,0.05650943754092197,0.0,0.0,0.0,0.0,0.0,0.0,1.7535835761806664
1.3535414402748007,-0.07653949697292281,-0.05815464574270027,0.0,0.0,0.0,0.0,0.0,0.0,2.2968606013081962
1.6654615715766021,0.03944982308837504,0.0011729584155915885,0.0,0.0,0.0,0.0,0.0,0.0,4.826512931686115
1.4165713988241568,0.0016424116552826926,0.0452087596549572,0.0,0.0,0.0,0.0,0.0,0.0,3.8165443663542886
1.35328644052844,0.08542282460455745,-0.08786643475730532,0.0,0.0,0.0,0.0,0.0,0.0,3.5706602271032484
1.7450564231367354,-0.04342130457110101,0.007897832804721297,0.0,0.0,0.0,0.0,0.0,0.0,0.33563859798497364
1.382798107982617,0.12869202083069806,-0.0009596665610833033,0.0,0.0,0.0,0.0,0.0,0.0,5.537408825967787
1.5331982372408695,0.19211086121878437,-0.13074228939784677,0.0,0.0,0.0,0.0,0.0,0.0,1.9365617249382305
1.5270815112743423,0.027594173009272988,-0.05273016324143385,0.0,0.0,0.0,0.0,0.0,0.0,2.8272421469888425
1.5806693579756552,-0.13659851570287407,0.16679164231433033,0.0,0.0,0.0,0.0,0.0,0.0,1.0478617563297483
1.4797806942915228,0.14468203971862073,0.02568430990269684,0.0,0.0,0.0,0.0,0.0,0.0,1.7466940475260608
1.514830453477915,-0.08702334303307288,-0.03752036475233087,0.0,0.0,0.0,0.0,0.0,0.0,3.4890289421812186
1.5279682035460418,-0.05540708708287251,0.026821099708359455,0.0,0.0,0.0,0.0,0.0,0.0,3.4077180250692978
1.3809305721637453,0.013829389034299375,0.11941763782932971,0.0,0.0,0.0,0.0,0.0,0.0,4.409311540794276
1.3803049836963308,-0.008385873969302888,-0.038988138686555325,0.0,0.0,0.0,0.0,0.0,0.0,5.176633957563451
1.3183924286141862,0.10685651963336562,0.034812008843860445,0.0,0.0,0.0,0.0,0.0,0.0,3.2045723466877405
1.6946411479474537,-0.12479047950918604,-0.16479510159779198,0.0,0.0,0.0,0.0,0.0,0.0,2.657372053396025
1.5146144219495923,0.11005023978681894,-0.052941021650120115,0.0,0.0,0.0,0.0,0.0,0.0,0.8273332046672769
1.2637755222039324,0.05005500456472217,0.053176467757292005,0.0,0.0,0.0,0.0,0.0,0.0,2.533962104621169
1.3848361896050068,-0.05420395703516101,0.17141152701463008,0.0,0.0,0.0,0.0,0.0,0.0,2.217000925625283
1.599754101969007,0.24071892763643926,0.06698683693424407,0.0,0.0,0.0,0.0,0.0,0.0,4.721216370536874
1.4891813671743759,0.13837542023727276,0.04547381055114579,0.0,0.0,0.0,0.0,0.0,0.0,0.9063871489027264
1.4860525083755305,0.01605355013895311,-0.011193060633782222,0.0,0.0,0.0,0.0,0.0,0.0,1.300003141755683
1.4419183409778504,-0.12376563686524403,-0.1402217772256906,0.0,0.0,0.0,0.0,0.0,0.0,4.183220732884953
1.4624972374450456,0.1751511991627813,0.1929588109926491,0.0,0.0,0.0,0.0,0.0,0.0,3.441100320516752
1.5576325664832498,0.011163164739787304,0.1223644501224892,0.0,0.0,0.0,0.0,0.0,0.0,4.781565130880271
1.4531692513620353,0.07747508449199249,-0.06042883171129916,0.0,0.0,0.0,0.0,0.0,0.0,3.2333855291824896
1.6084766342020693,0.16976382425535103,-0.06159084427458111,0.0,0.0,0.0,0.0,0.0,0.0,4.847531690876032
1.4119515771057323,0.02104489142420751,0.009970126658631189,0.0,0.0,0.0,0.0,0.0,0.0,3.50711608274353
1.4223639851082286,-0.054572395689287116,-0.1311834129365193,0.0,0.0,0.0,0.0,0.0,0.0,1.6358367730484054
1.4883028347530456,-0.1890094238832775,-0.0842460693454018,0.0,0.0,0.0,0.0,0.0,0.0,1.7145491666981236
1.5155523289697965,0.19934299623573493,-0.017188521316959356,0.0,0.0,0.0,0.0,0.0,0.0,2.8807811581767933
1.3721999766747648,0.0728423765220953,0.056751000487696206,0.0,0.0,0.0,0.0,0.0,0.0,3.9272108425078236
1.5371521581861827,0.26422699832330565,0.12713067963440514,0.0,0.0,0.0,0.0,0.0,0.0,3.1742751362358703
1.27861781449653,-0.033961105175821765,-0.16517975129054033,0.0,0.0,0.0,0.0,0.0,0.0,4.420390103857962
1.5992879490670886,0.018187427896820638,-0.03767640541157794,0.0,0.0,0.0,0.0,0.0,0.0,5.705635015807491
1.5432367781196976,-0.011263363885471231,-0.14363506491635428,0.0,0.0,0.0,0.0,0.0,0.0,3.4418726963882245
1.4624149439211758,0.017948602835202356,-0.1919807719971279,0.0,0.0,0.0,0.0,0.0,0.0,3.7604655029596175
1.5074021719390007,0.0071461724527466285,-0.0320927872348761,0.0,0.0,0.0,0.0,0.0,0.0,1.1907482420959976
1.4970199325556763,-0.013804707689422123,0.08804774837334492,0.0,0.0,0.0,0.0,0.0,0.0,2.1751955998759582
1.514710384820125,-0.048906733920273754,-0.08394771391529904,0.0,0.0,0.0,0.0,0.0,0.0,4.640445173541095
1.4479291016002622,0.07417067221291763,-0.05829468454313468,0.0,0.0,0.0,0.0,0.0,0.0,0.8405990445563815
1.6207522210261929,-0.12556443939278703,0.07567926676201961,0.0,0.0,0.0,0.0,0.0,0.0,3.1905698723074805
1.6835203026593972,0.03882586034664495,-0.058385533711986404,0.0,0.0,0.0,0.0,0.0,0.0,2.52550688151639
1.3728095310444282,-0.05890997961525144,-0.008474359472784986,0.0,0.0,0.0,0.0,0.0,0.0,1.119303203365295
1.3594664368739187,0.07919135376653562,0.11409614267154083,0.0,0.0,0.0,0.0,0.0,0.0,3.2930455890474604
1.5427950795776288,-0.004909111252083044,-0.033396407236146904,0.0,0.0,0.0,0.0,0.0,0.0,4.705889724346645
1.5013002714296584,0.1749938060968933,0.08767598212029988,0.0,0.0,0.0,0.0,0.0,0.0,1.4334753016920099
1.627439847967354,-0.00476128269598144,-0.037949550412177784,0.0,0.0,0.0,0.0,0.0,0.0,4.752488525313246
1.4051412728807355,0.05926398046841133,-0.02806853635257693,0.0,0.0,0.0,0.0,0.0,0.0,3.002068338297782
1.452968301860004,0.20239370846406501,-0.059155618470225095,0.0,0.0,0.0,0.0,0.0,0.0,3.9193368011092558
1.406872304691753,0.11841875188359437,-0.17564638812055033,0.0,0.0,0.0,0.0,0.0,0.0,2.1207485079583512
1.514930384738621,0.03772964269963424,0.006961311211243067,0.0,0.0,0.0,0.0,0.0,0.0,3.527632310638819
1.6097014834406578,0.009288483010518656,-0.07147325743170922,0.0,0.0,0.0,0.0,0.0,0.0,1.2471123104397865
1.3759684743276495,-0.07519314781060372,-0.0916654311115885,0.0,0.0,0.0,0.0,0.0,0.0,2.436854727166039
1.3983259893258149,0.06318371370959357,0.014530742677627346,0.0,0.0,0.0,0.0,0.0,0.0,4.846285501981166
1.4806653031920707,0.01777964660980359,-0.12117948522509554,0.0,0.0,0.0,0.0,0.0,0.0,3.4144207170120073
1.5946457227601174,-0.18837896792749154,-0.012358936641172866,0.0,0.0,0.0,0.0,0.0,0.0,4.655546111781687
1.6489097948110412,0.009393875888054723,0.06814021854987612,0.0,0.0,0.0,0.0,0.0,0.0,2.2810038864881315
1.4655837433686056,-0.09149379548977876,-0.03480133541989205,0.0,0.0,0.0,0.0,0.0,0.0,5.549078644898703
1.3902130764156868,-0.06821395559168943,-0.16530296018686008,0.0,0.0,0.0,0.0,0.0,0.0,2.0887621361614213
1.3509650616123066,0.12428353170724447,-0.052542730343113776,0.0,0.0,0.0,0.0,0.0,0.0,4.734700851776484
1.3887677119544317,-0.1605924430186888,0.054504081804783736,0.0,0.0,0.0,0.0,0.0,0.0,1.3506455410523646
1.5665904819383618,0.0427202679597284,0.21774230499258215,0.0,0.0,0.0,0.0,0.0,0.0,4.23975017045948
1.5184585809043574,0.10293791398308863,0.11025068498663698,0.0,0.0,0.0,0.0,0.0,0.0,2.748814838588247
1.4437252103918388,-0.023361919762094688,0.023632624776710652,0.0,0.0,0.0,0.0,0.0,0.0,3.686910656748974
1.5248883045290298,-0.22890015209144943,-0.010442006390002685,0.0,0.0,0.0,0.0,0.0,0.0,2.8249144666259833
1.4797256110523065,-0.007294406650890738,-0.02465982150490574,0.0,0.0,0.0,0.0,0.0,0.0,1.9303868948910472
1.312325780209367,-0.08691245430498268,-0.007434083426743943,0.0,0.0,0.0,0.0,0.0,0.0,3.362921448216054
1.3873395011262128,-0.12609267374059194,0.08684569697084658,0.0,0.0,0.0,0.0,0.0,0.0,4.136134620376007
1.6202522443800904,-0.16305145259427,0.11215399194959252,0.0,0.0,0.0,0.0,0.0,0.0,3.81037608657645
1.5334825533650254,0.08848740172642088,0.22900853662799137,0.0,0.0,0.0,0.0,0.0,0.0,2.1664939178456386
1.465018224555893,-0.12168999273024186,-0.04418386865035827,0.0,0.0,0.0,0.0,0.0,0.0,3.155250346146035
1.583746916447423,-0.033149317213829896,-0.02132429698366725,0.0,0.0,0.0,0.0,0.0,0.0,2.8600009566914113
1.2875068242359948,0.007479819418209068,0.11718066037665767,0.0,0.0,0.0,0.0,0.0,0.0,3.7173676131115325
1.3700701138933522,-0.04263009548252303,0.09286119152639062,0.0,0.0,0.0,0.0,0.0,0.0,0.7625037823448585
1.5014057531124856,0.10805875101072154,0.024280987170450963,0.0,0.0,0.0,0.0,0.0,0.0,1.264146357090662
1.5029851438335666,0.0822041205710373,-0.08487994043382496,0.0,0.0,0.0,0.0,0.0,0.0,3.474381712287775
1.3539432840775971,-0.0636819270601558,0.17409884253226135,0.0,0.0,0.0,0.0,0.0,0.0,5.9881207859624705
1.5043442529450062,0.045739994592021216,-0.004143188275651368,0.0,0.0,0.0,0.0,0.0,0.0,3.807649099750123
1.8045419534246336,-0.008712044894350486,0.03962625603432334,0.0,0.0,0.0,0.0,0.0,0.0,2.700836739769721
1.5251177945655179,0.02318198183145372,-0.04162800569120805,0.0,0.0,0.0,0.0,0.0,0.0,2.8503418951095796
1.5533712303867502,-0.10110535781210624,-0.0947433237214716,0.0,0.0,0.0,0.0,0.0,0.0,3.389298482178459
1.4749681655701512,0.1252096959827205,0.09340093479233444,0.0,0.0,0.0,0.0,0.0,0.0,5.167988998240828
1.418431115032283,0.02659437803934127,0.07990770616571102,0.0,0.0,0.0,0.0,0.0,0.0,3.229790200445472
1.381763428108474,0.028500306964359637,-0.03528579354352679,0.0,0.0,0.0,0.0,0.0,0.0,2.470603138306535
1.4645695030512094,-0.014407545296799863,0.11757824653949918,0.0,0.0,0.0,0.0,0.0,0.0,4.230603474186995
1.4929164457775705,-0.1173531758276685,-0.009125560887082064,0.0,0.0,0.0,0.0,0.0,0.0,4.4181519140800924
1.309585593257024,0.015851320088428617,0.060214704602290205,0.0,0.0,0.0,0.0,0.0,0.0,5.200857146087279
1.5673270957666086,-0.01484103566285859,-0.10916882995522757,0.0,0.0,0.0,0.0,0.0,0.0,4.674585636284331
1.2959354923867954,-0.05637358538188533,-0.045723897043127994,0.0,0.0,0.0,0.0,0.0,0.0,1.1311181002993091
1.3293692655782465,0.22966717835887024,0.06253962914980768,0.0,0.0,0.0,0.0,0.0,0.0,2.4423089986663706
1.4807385369940937,-0.06034956196868251,-0.08235513910884115,0.0,0.0,0.0,0.0,0.0,0.0,4.184928869335912
1.507291284545802,0.020004418197894593,-0.04979072629316661,0.0,0.0,0.0,0.0,0.0,0.0,3.540723563317736
1.5612546364093067,-0.20664609519331437,0.009859484844908104,0.0,0.0,0.0,0.0,0.0,0.0,0.1812608686709287
1.3851209347093856,0.061463866598018224,-0.13205796466172887,0.0,0.0,0.0,0.0,0.0,0.0,2.8036666670895936
1.4223324690017014,-0.030665138265804283,-0.0404018570204972,0.0,0.0,0.0,0.0,0.0,0.0,3.7909055427409455
1.5498849556906764,-0.09051379932163958,-0.135889831594173,0.0,0.0,0.0,0.0,0.0,0.0,3.61406302059009
1.3411962111427709,-0.0013652061296803941,0.005192700785216137,0.0,0.0,0.0,0.0,0.0,0.0,1.460717762881194
1.54112131039871,-0.06522383622264208,-0.019315108348639795,0.0,0.0,0.0,0.0,0.0,0.0,4.232178700869085
1.5097290042075324,0.11902765101483877,-0.11607339829898933,0.0,0.0,0.0,0.0,0.0,0.0,5.054581413043608
1.482752059778227,0.08435117043018277,-0.21199624524003122,0.0,0.0,0.0,0.0,0.0,0.0,2.6417681721426023
1.5278212760299867,0.14857582460196925,0.04336806236075465,0.0,0.0,0.0,0.0,0.0,0.0,2.5795706543914294
1.2734128139689458,0.11869063242070513,0.010065534223410017,0.0,0.0,0.0,0.0,0.0,0.0,3.347148190551461
1.6738723205059716,0.1401261790675886,0.09039557787022334,0.0,0.0,0.0,0.0,0.0,0.0,3.6964570530532495
1.4205669688486577,-0.10585569302403519,0.04844283002133354,0.0,0.0,0.0,0.0,0.0,0.0,2.449980153865891
1.4441043058287049,0.01256839631752395,0.18642075642934963,0.0,0.0,0.0,0.0,0.0,0.0,5.234249238072701
1.4604242548065007,-0.08565258204372742,-0.07335196114194674,0.0,0.0,0.0,0.0,0.0,0.0,3.1419095279327123
1.494638516636449,-0.10841191409005864,0.0821684639665801,0.0,0.0,0.0,0.0,0.0,0.0,3.7838856434541936
1.340099044652284,-0.019371167171343,0.257192658188342,0.0,0.0,0.0,0.0,0.0,0.0,3.83971740191599
1.6421175086338309,0.12900629788518667,-0.26581363336027314,0.0,0.0,0.0,0.0,0.0,0.0,3.0424127983120104
1.5620286705616109,-0.06457752612350913,-0.026408376184641192,0.0,0.0,0.0,0.0,0.0,0.0,4.384533169108274
1.5009817317434524,0.2079140603627644,0.23216492769746633,0.0,0.0,0.0,0.0,0.0,0.0,4.722219410313469
1.5414910310679513,0.1464762956241161,0.23025634841974438,0.0,0.0,0.0,0.0,0.0,0.0,2.6942385941356966
1.5502402897281906,0.04323524263255615,-0.057864544947053335,0.0,0.0,0.0,0.0,0.0,0.0,2.9317951315705173
1.45966825226068,-0.05095494112547804,0.11921479145934877,0.0,0.0,0.0,0.0,0.0,0.0,3.25898384380348
1.5334408074921158,-0.0918607803299969,0.06074534082893978,0.0,0.0,0.0,0.0,0.0,0.0,4.346843662609673
1.4559565515199797,-0.2616228530488351,0.19636461265632707,0.0,0.0,0.0,0.0,0.0,0.0,3.818373517121353
1.465660410987467,0.10280761732193983,0.08043395244862693,0.0,0.0,0.0,0.0,0.0,0.0,2.530402996232897
1.3598154227731896,-0.05141790920989915,0.006756573552580171,0.0,0.0,0.0,0.0,0.0,0.0,0.46944399782728674
1.5634390668607798,-0.05360374296406221,-0.001373933100856318,0.0,0.0,0.0,0.0,0.0,0.0,4.6693186813622125
1.5427002587306924,0.050671061087367346,-0.09316810780380771,0.0,0.0,0.0,0.0,0.0,0.0,1.326317459741037
1.514339483845428,0.07336504314311003,-0.09917346953914202,0.0,0.0,0.0,0.0,0.0,0.0,4.64949683124172
1.3849610492923126,0.15272925075240362,-0.16765985894960725,0.0,0.0,0.0,0.0,0.0,0.0,2.281735666769246
1.3675483452152428,-0.009152383039213589,-0.06915813262385717,0.0,0.0,0.0,0.0,0.0,0.0,4.628125839931671
1.6545543930616526,0.08637359541783446,0.09988098134362551,0.0,0.0,0.0,0.0,0.0,0.0,1.3238661406776644
1.3888333392702803,-0.06375839688187605,0.09913563200727525,0.0,0.0,0.0,0.0,0.0,0.0,5.316729633248912
1.4355131383936355,0.1762349774135009,0.1203738568881268,0.0,0.0,0.0,0.0,0.0,0.0,2.9075333314983096
1.525676667614018,-0.10119459566493394,0.027648768084419736,0.0,0.0,0.0,0.0,0.0,0.0,4.187500986274006
1.478271897632759,-0.027454899978118015,0.12539009182935226,0.0,0.0,0.0,0.0,0.0,0.0,4.264188787590729
1.3104299106173187,0.06291563727284266,-0.130324941864948,0.0,0.0,0.0,0.0,0.0,0.0,4.814289370279865
1.442683703550828,-0.05646024205509226,0.03996350140582902,0.0,0.0,0.0,0.0,0.0,0.0,3.5292424766630948
1.4186616805932115,-0.01759059372261463,0.0365291981498441,0.0,0.0,0.0,0.0,0.0,0.0,0.4621251782634399
1.2163451969852541,0.016018082516717987,-0.03155654918566322,0.0,0.0,0.0,0.0,0.0,0.0,4.670415360545408
1.5220711610218727,0.0777219859312111,-0.24494214118759003,0.0,0.0,0.0,0.0,0.0,0.0,2.7736478752769096
1.3821774897585708,0.11589245656703723,0.02864400510249412,0.0,0.0,0.0,0.0,0.0,0.0,1.1223008502147522
1.517055482553152,0.10368984165593427,0.07233948278399066,0.0,0.0,0.0,0.0,0.0,0.0,3.916288240019746
1.4292975298437507,0.054825311992688176,0.03511121359393803,0.0,0.0,0.0,0.0,0.0,0.0,3.7106680524224736
1.5424890423710227,0.005294827941851758,0.14202001449152743,0.0,0.0,0.0,0.0,0.0,0.0,0.8209776396373678
1.4625478476527818,0.02525529135008328,-0.02546190471008572,0.0,0.0,0.0,0.0,0.0,0.0,1.0779127321518647
1.4536756748407644,-0.02295538555170471,-0.006568008411331207,0.0,0.0,0.0,0.0,0.0,0.0,3.31443337591916
1.4352970024145002,-0.07767617400158355,0.034086290319994966,0.0,0.0,0.0,0.0,0.0,0.0,4.583888229915404
1.5526182581082388,0.11568536737161482,0.15347063259624127,0.0,0.0,0.0,0.0,0.0,0.0,2.5541769086867623
1.7783230376892678,0.2488585940347098,-0.16810532327381011,0.0,0.0,0.0,0.0,0.0,0.0,1.6404652147716883
1.427941502346409,-0.0066647920551948575,0.13379096186069736,0.0,0.0,0.0,0.0,0.0,0.0,2.2659357566984277
1.6548442309460762,-0.0003607505607947631,-0.16019763851750116,0.0,0.0,0.0,0.0,0.0,0.0,3.4267549370533756
1.3940752828987601,0.027283918253610692,-0.18845430610263764,0.0,0.0,0.0,0.0,0.0,0.0,3.974353759765826
1.549768716486086,0.02232211719302458,0.15254886095594622,0.0,0.0,0.0,0.0,0.0,0.0,3.558274510774372
1.6214374885747471,0.10175318378308092,-0.06608835861940067,0.0,0.0,0.0,0.0,0.0,0.0,2.2915345842477057
1.461835568202861,0.15076134470691022,-0.2674838577371805,0.0,0.0,0.0,0.0,0.0,0.0,5.308759588146279
1.3894231745445478,0.07985495339451547,0.05025091698682649,0.0,0.0,0.0,0.0,0.0,0.0,4.0538282447681135
1.3704188251935066,0.09853277359760268,0.06792108880945245,0.0,0.0,0.0,0.0,0.0,0.0,4.480765306631868
1.5819556765504859,-0.10444894119007503,-0.009370854511428724,0.0,0.0,0.0,0.0,0.0,0.0,4.754229420040741
1.404842026838162,-0.013364133388410077,0.19860983602432591,0.0,0.0,0.0,0.0,0.0,0.0,2.878270433860442
1.5119390592058546,-0.15079908544806148,0.14453997107945185,0.0,0.0,0.0,0.0,0.0,0.0,1.5106247376040118
1.3897686516556869,0.13744742163352056,0.08447972381809149,0.0,0.0,0.0,0.0,0.0,0.0,0.08309962649857268
1.5885286462977861,-0.032705020832830604,0.008824040250054711,0.0,0.0,0.0,0.0,0.0,0.0,3.524400228869158
1.3632045508675752,0.07587421921860732,0.05062262967962175,0.0,0.0,0.0,0.0,0.0,0.0,2.5769450419785214
1.3786500692250723,0.12358734398063426,-0.04084700161433123,0.0,0.0,0.0,0.0,0.0,0.0,1.123361183720542
1.5212933645100952,-0.10547862974180969,0.06102262257336946,0.0,0.0,0.0,0.0,0.0,0.0,4.745216038626741
1.3328381104196974,0.07040869744133056,-0.17529896284760826,0.0,0.0,0.0,0.0,0.0,0.0,3.236806258524251
1.2916077448630052,0.010508259565490839,-0.1359289058053476,0.0,0.0,0.0,0.0,0.0,0.0,3.631166467224036
1.5458013898110836,-0.01588673635994939,0.05203623607920635,0.0,0.0,0.0,0.0,0.0,0.0,0.5897105891133035
1.4251756771581918,-0.27131937014703494,0.013923400419706054,0.0,0.0,0.0,0.0,0.0,0.0,1.0887625945742119
1.5442992475711512,-0.03829455972955323,-0.20794423388593786,0.0,0.0,0.0,0.0,0.0,0.0,4.5411121172589155
1.5474600827851968,0.22719193408912264,0.08653278407890802,0.0,0.0,0.0,0.0,0.0,0.0,1.4312227114366374
1.430571038519998,0.07871281866162252,0.04078779951850392,0.0,0.0,0.0,0.0,0.0,0.0,4.14561763125304
1.5191759957810922,0.07944215886547562,-0.06763621341790853,0.0,0.0,0.0,0.0,0.0,0.0,3.381528825409887
1.4373665454458968,0.10979166507645029,-0.09249876190345152,0.0,0.0,0.0,0.0,0.0,0.0,4.843894655441448
1.5955889510529389,-0.05998568638515583,0.15682682182351868,0.0,0.0,0.0,0.0,0.0,0.0,3.943264280206089
1.4782519977946134,0.11888783961054881,0.23787622214729673,0.0,0.0,0.0,0.0,0.0,0.0,2.5476860443202933
1.4953959678777728,-0.11868979446112715,-0.022902211979243532,0.0,0.0,0.0,0.0,0.0,0.0,2.415493704864678
1.476397581275384,-0.08743277214583561,0.09264344733676871,0.0,0.0,0.0,0.0,0.0,0.0,4.614278902415616
1.4942303308972482,-0.18281645222851609,0.017082823039000484,0.0,0.0,0.0,0.0,0.0,0.0,0.495014077373807
1.5082510281268626,-0.15220090479852583,-0.028961043734438446,0.0,0.0,0.0,0.0,0.0,0.0,5.690849213293244
1.4859218665164187,0.0813893862563691,0.04199573877104457,0.0,0.0,0.0,0.0,0.0,0.0,3.5568959407709855
1.3168556018049333,0.031990189881827356,0.04751350712484425,0.0,0.0,0.0,0.0,0.0,0.0,2.3079307661017623
1.6001125199923412,-0.09296485892454415,0.030652513570706363,0.0,0.0,0.0,0.0,0.0,0.0,5.472735557782634
1.4574716499415503,-0.11775395005655256,-0.011934879369863816,0.0,0.0,0.0,0.0,0.0,0.0,6.110118759148458
